CDODefId,CDOName,Workspace,OntologyStatus,OntologyFile,Classification,Rationale,FieldCount,ForeignKeyCount,IncomingForeignKeyCount
679477583,A_ModifyWaferRunNumbersHDetail,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,15,1,0
679477582,A_ModifyWaferRunNumbersHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,11,1,1
679477586,A_ModifyWafersHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,17,1,1
679477587,A_ModifyWafersHistoryDetails,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,21,1,0
679477451,A_NumberingRuleTxnData,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,1,0
679477450,A_NumberingRuleValues,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,1,0
679477276,A_OperationGroup,40,modeled,semiconductor_foundation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,1
679477260,A_PackageGroup,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,2
679477261,A_PackageGroupDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,1,0
679477436,A_PackingQty,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,4,0
679477322,A_PackingType,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,7
679477279,A_ParamName,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,2,6
679477561,A_PartRequestOrder,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,18,3,3
679477562,A_PartRequestOrderMaterialPart,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,9,2,0
679477563,A_PartRequestOrderPart,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,3,0
679477671,A_PartTxnHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,18,3,1
679477672,A_PartTxnHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,16,5,0
679477344,A_PDABins,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,1,0
679477341,A_PDALimits,40,modeled,semiconductor_quality_iqc_ontology.json,modeled,存在与物理CDOName精确同名的本体类,21,11,4
679477345,A_PDALossReasons,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,2,0
679477343,A_PDASmallLotLimits,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,1,1
679477346,A_PDASmallLotLimitsDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,10,1,0
679477342,A_PDAUpperLimits,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,1,0
679477477,A_PhysicalLocation,csi,modeled,semiconductor_shared_support_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,9
679477479,A_PhysicalLocationPosition,csi,modeled,semiconductor_physical_resource_replacements_ontology.json,modeled,存在与物理CDOName精确同名的本体类,8,2,0
679477478,A_PhysicalPosition,csi,modeled,semiconductor_physical_resource_replacements_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,5
679477544,A_PrintData,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,26,4,1
679477542,A_PrintDataItem,40,modeled,semiconductor_print_interface_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,32,8,1
679477543,A_PrintDataItemParams,40,modeled,semiconductor_print_interface_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,0
679477306,A_Printer,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,3,2
679477305,A_PrinterType,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,1
679477308,A_PrintingAutomation,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,3,1
679477309,A_PrintingAutomationDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,2,0
679477307,A_PrintingComputer,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,3,1
679477311,A_PrintingComputerDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,2,0
679477336,A_PrintingConnection,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,2,1
679477268,A_PrintingSetup,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,4,11
679477303,A_PrintingSetupParameters,40,modeled,semiconductor_print_interface_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,1,0
679477304,A_PrintingSetupQueries,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,1,0
679477411,A_PrintingSetupSubsets,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,2,0
679477302,A_PrintingType,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,2
679477328,A_ProcessArea,40,modeled,semiconductor_foundation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,0
679477680,A_ProcessCapability,40,modeled,semiconductor_process_equipment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,4
679477380,A_ProcessCode,40,modeled,semiconductor_foundation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,3
679477384,A_ProcessCodeData,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,2,0
679477383,A_ProcessCodeParams,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,0
679477381,A_ProcessData,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,4
679477382,A_ProcessDataDetails,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,0
679477258,A_ProcessSpec,40,modeled,semiconductor_process_equipment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,32,9,47
679477257,A_ProcessSpecBase,40,modeled,semiconductor_cio_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,7,1,1
679477334,A_ProcessSpecBins,40,modeled,semiconductor_quality_iqc_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,6,1
679477335,A_ProcessSpecBinsDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,12,1,0
679477386,A_ProcessSpecData,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,2,0
679477262,A_ProcessSpecDetails,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,65,24,7
681574510,A_ProcessSpecDetailsAction,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,19,4,0
679477385,A_ProcessSpecDetailsData,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,2,0
679477265,A_ProcessSpecDetailsParams,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,0
681574426,A_ProcessSpecDetailsss_Instruc,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
679477264,A_ProcessSpecParams,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,0
681574425,A_ProcessSpecss_InstructionVar,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
679477278,A_ProcessSpecStatus,40,modeled,semiconductor_process_equipment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,1
679477287,A_ProcessType,40,modeled,semiconductor_foundation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,28
679477266,A_ProcessTypes,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,22,13,0
679477379,A_ProductBinList,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,12,3,0
679477441,A_ProductBOM,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,7,8
679477440,A_ProductBOMBase,40,modeled,semiconductor_cio_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
679477378,A_ProductBOMList,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,2,0
679477442,A_ProductBOMMaterialList,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,46,9,1
679477389,A_ProductBOMMaterialListAlt,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,14,6,5
679477293,A_ProductLine,40,modeled,semiconductor_foundation_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,13
679477427,A_ProductProcessSpecList,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,16,2,0
679477428,A_ProductSortingGrades,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,11,3,0
679477698,A_ProductSubProductList,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,2,0
679477683,A_RecipeMatrix,40,modeled,semiconductor_process_equipment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,30,14,0
679477277,A_RejectCategory,40,modeled,semiconductor_quality_iqc_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,5
679477620,A_RejectLotHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,1,1
679477619,A_RejectLotHistoryDetails,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,40,2,1
679477363,A_ResortNoteCode,40,modeled,semiconductor_quality_iqc_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,3
679477481,A_ResourceBOM,csi,modeled,semiconductor_physical_resource_replacements_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,5,5
679477480,A_ResourceBOMBase,csi,modeled,semiconductor_physical_resource_replacements_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
679477482,A_ResourceBOMMaterialListItem,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,43,6,0
679477422,A_ResourceIcon,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,2,1
679477564,A_ResourcePart,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,3,0
689963134,A_ResourceStatusHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,11,2,0
679477461,A_RoleAccess,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,11,5,0
679477452,A_RunNumberSetup,40,modeled,semiconductor_wip_control_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,3,11
679477453,A_RunNumberSetupData,40,modeled,semiconductor_print_interface_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,5,0
679477483,A_SamplingPlanSetup,40,modeled,semiconductor_spc_yield_ontology.json,modeled,存在与物理CDOName精确同名的本体类,17,7,0
679477503,A_ScanningData,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,26,6,1
679477576,A_ScanningDataHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,27,7,0
679477588,A_ScanningLotHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,9,1,1
679477589,A_ScanningLotHistoryDetails,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,9,1,0
679477301,A_ScanningName,40,modeled,semiconductor_service_location_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,2,4
679477310,A_ScanningNameDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,2,0
679477299,A_ScanningSetup,40,modeled,semiconductor_service_location_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,3,1
679477300,A_ScanningSetupDetails,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,2,0
679477502,A_ScheduleData,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,88,23,14
679477590,A_ScheduleDataHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,93,22,12
681574418,A_ScheduleDataHistoryToWorkflo,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
681574417,A_ScheduleDataHistoryWfStack,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
681574420,A_ScheduleDataToWorkflowStack,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
681574419,A_ScheduleDataWfStack,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
679477509,A_ScheduleInProcessSplit,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,16,2,0
